auc,graph_id,graph_type,method,remove_ratio_gcc_le_0_1,remove_ratio_gcc_le_0_2,remove_ratio_gcc_le_0_5,split
0.4639070442992012,synthetic_test_010,ba,M7 dynamic community size / pair,0.6574074074074074,0.5679012345679012,0.4691358024691358,synthetic_test
0.5064633260711692,synthetic_test_010,ba,M8 dynamic community bridge-degree,0.6944444444444444,0.6172839506172839,0.47530864197530864,synthetic_test
0.5601287870076637,synthetic_test_011,sbm,Oracle strategy selector,0.8401323042998897,0.8202866593164277,0.6328555678059536,synthetic_test
0.8310549847471269,synthetic_test_011,sbm,M2 dynamic degree product,0.8390297684674752,0.8324145534729879,0.8280044101433297,synthetic_test
0.5174680907190834,synthetic_test_011,sbm,M4 dynamic community internal / pair,0.7265711135611908,0.6350606394707828,0.46306504961411243,synthetic_test
0.5601287870076637,synthetic_test_011,sbm,M5 dynamic edge betweenness,0.8401323042998897,0.8202866593164277,0.6328555678059536,synthetic_test
0.5229198936695504,synthetic_test_011,sbm,M7 dynamic community size / pair,0.7155457552370452,0.6515986769570011,0.5082690187431091,synthetic_test
0.5355347975189562,synthetic_test_011,sbm,M8 dynamic community bridge-degree,0.7067254685777288,0.6527012127894156,0.4432194046306505,synthetic_test
0.4505001709217179,synthetic_test_012,ba,Oracle strategy selector,0.6195462478184991,0.5654450261780105,0.4397905759162304,synthetic_test
0.6789505406523813,synthetic_test_012,ba,M2 dynamic degree product,0.6963350785340314,0.6858638743455497,0.6701570680628273,synthetic_test
0.4593611126104245,synthetic_test_012,ba,M4 dynamic community internal / pair,0.6055846422338569,0.5322862129144852,0.4258289703315881,synthetic_test
0.4505001709217179,synthetic_test_012,ba,M5 dynamic edge betweenness,0.6195462478184991,0.5654450261780105,0.4397905759162304,synthetic_test
0.49541659919756753,synthetic_test_012,ba,M7 dynamic community size / pair,0.6055846422338569,0.5497382198952879,0.47469458987783597,synthetic_test
0.5295109839693422,synthetic_test_012,ba,M8 dynamic community bridge-degree,0.6073298429319371,0.568935427574171,0.5095986038394416,synthetic_test
0.2811047262396694,synthetic_test_013,ws,Oracle strategy selector,0.5142045454545454,0.3494318181818182,0.2159090909090909,synthetic_test
0.7699347882231404,synthetic_test_013,ws,M2 dynamic degree product,0.7982954545454546,0.7727272727272727,0.7556818181818182,synthetic_test
0.2926943440082645,synthetic_test_013,ws,M4 dynamic community internal / pair,0.4971590909090909,0.3380681818181818,0.2556818181818182,synthetic_test
0.2811047262396694,synthetic_test_013,ws,M5 dynamic edge betweenness,0.5142045454545454,0.3494318181818182,0.2159090909090909,synthetic_test
